location,lat,lon,mention_count,entertainment_score_mean,entertainment_score_present_share,entertainment_score_strong_share,entertainment_score_sum,bad_news_score_mean,bad_news_score_present_share,bad_news_score_strong_share,bad_news_score_sum,magnitude_score_mean,magnitude_score_present_share,magnitude_score_strong_share,magnitude_score_sum,good_news_score_mean,good_news_score_present_share,good_news_score_strong_share,good_news_score_sum,celebrity_score_mean,celebrity_score_present_share,celebrity_score_strong_share,celebrity_score_sum,power_elite_score_mean,power_elite_score_present_share,power_elite_score_strong_share,power_elite_score_sum,dominant_news_values,dominant_map_category
Sloten,52.8949914,5.6453953,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Sluis,51.3083996,3.3874159,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.25,0.25,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Snakkerburen,53.2202366,5.8106355,3,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.6666666666666666,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,bad_news,bad_news
Sneek,53.033548,5.6611029,14,0.0,0.0,0.0,0,35.714285714285715,0.35714285714285715,0.35714285714285715,500,39.285714285714285,0.5714285714285714,0.21428571428571427,550,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.42857142857142855,0.07142857142857142,350,magnitude,magnitude
Soerendonk,51.3029105,5.5726245,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Soest,52.174595,5.2909674,14,7.142857142857143,0.07142857142857142,0.07142857142857142,100,42.857142857142854,0.42857142857142855,0.42857142857142855,600,21.428571428571427,0.42857142857142855,0.0,300,14.285714285714286,0.14285714285714285,0.14285714285714285,200,0.0,0.0,0.0,0,17.857142857142858,0.35714285714285715,0.0,250,bad_news,bad_news
Soesterberg,52.1208994,5.2836057,5,20.0,0.2,0.2,100,40.0,0.4,0.4,200,20.0,0.4,0.0,100,40.0,0.4,0.4,200,0.0,0.0,0.0,0,20.0,0.4,0.0,100,bad_news,bad_news
Someren,51.3858887,5.7133677,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,42.857142857142854,0.42857142857142855,0.42857142857142855,300,14.285714285714286,0.14285714285714285,0.14285714285714285,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Spaarndam,52.4127958,4.6820132,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Spijk,53.3889462,6.836352,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Spijkenisse,51.8464881,4.3287681,24,0.0,0.0,0.0,0,50.0,0.5,0.5,1200,22.916666666666668,0.4583333333333333,0.0,550,8.333333333333334,0.08333333333333333,0.08333333333333333,200,0.0,0.0,0.0,0,14.583333333333334,0.2916666666666667,0.0,350,bad_news,bad_news
Sprang-Capelle,51.6705258,5.0252983,5,0.0,0.0,0.0,0,40.0,0.4,0.4,200,20.0,0.4,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Sprundel,51.5372409,4.5967155,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Stadskanaal,52.9925618,6.9624466,9,0.0,0.0,0.0,0,44.44444444444444,0.4444444444444444,0.4444444444444444,400,22.22222222222222,0.4444444444444444,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.555555555555555,0.1111111111111111,0.0,50,bad_news,bad_news
Staphorst,52.647276,6.2074792,20,5.0,0.05,0.05,100,25.0,0.25,0.25,500,20.0,0.35,0.05,400,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.5,0.25,0.0,250,bad_news,bad_news
Stavenisse,51.5859884,4.0126377,2,50.0,0.5,0.5,100,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,entertainment,entertainment
Stavoren,52.8832689,5.3602125,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Steenbergen,53.0998173,6.4085269,29,20.689655172413794,0.20689655172413793,0.20689655172413793,600,10.344827586206897,0.10344827586206896,0.10344827586206896,300,27.586206896551722,0.3448275862068966,0.20689655172413793,800,48.275862068965516,0.4827586206896552,0.4827586206896552,1400,3.4482758620689653,0.06896551724137931,0.0,100,3.4482758620689653,0.06896551724137931,0.0,100,good_news,good_news
Steensel,51.3779973,5.3523546,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Steenwijk,52.7895502,6.1210477,4,0.0,0.0,0.0,0,25.0,0.25,0.25,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Stein,50.9694381,5.7669713,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Stellendam,51.8050289,4.0269198,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,33.333333333333336,0.3333333333333333,0.3333333333333333,100,0.0,0.0,0.0,0,good_news,good_news
Stolwijk,51.9728033,4.7747778,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Strijen,51.7429131,4.5541517,2,100.0,1.0,1.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,0.5,0.5,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Strijensas,51.7152087,4.5854294,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Stroe,52.1862447,5.6920842,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.090909090909092,0.09090909090909091,0.09090909090909091,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Surhuisterveen,53.1802681,6.1701295,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Swalmen,51.231394,6.0356507,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Swolgen,51.4923242,6.1167314,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Tegelen,51.3429314,6.1362198,6,50.0,0.5,0.5,300,50.0,0.5,0.5,300,25.0,0.5,0.0,150,33.333333333333336,0.3333333333333333,0.3333333333333333,200,16.666666666666668,0.3333333333333333,0.0,100,41.666666666666664,0.8333333333333334,0.0,250,entertainment,entertainment
Terborg,51.9211908,6.3614794,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Terheijden,51.6429923,4.7525569,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Ternaard,53.3819925,5.9639038,4,0.0,0.0,0.0,0,50.0,0.5,0.5,200,25.0,0.5,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,100,bad_news,bad_news
Terneuzen,51.3254737,3.8403111,53,18.867924528301888,0.18867924528301888,0.18867924528301888,1000,33.9622641509434,0.33962264150943394,0.33962264150943394,1800,19.81132075471698,0.3584905660377358,0.03773584905660377,1050,1.8867924528301887,0.018867924528301886,0.018867924528301886,100,1.8867924528301887,0.018867924528301886,0.018867924528301886,100,16.037735849056602,0.3018867924528302,0.018867924528301886,850,bad_news,bad_news
Terschuur,52.165412,5.5195463,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Teteringen,51.6103716,4.8214856,3,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.6666666666666666,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.6666666666666666,0.0,100,bad_news,bad_news
Teuge,52.2335934,6.0466638,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Tholen,51.5354462,4.2232813,11,0.0,0.0,0.0,0,9.090909090909092,0.09090909090909091,0.09090909090909091,100,4.545454545454546,0.09090909090909091,0.0,50,9.090909090909092,0.09090909090909091,0.09090909090909091,100,0.0,0.0,0.0,0,4.545454545454546,0.09090909090909091,0.0,50,bad_news,bad_news
Thorn,51.1611211,5.8403012,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Tiel,51.8874333,5.4372681,33,9.090909090909092,0.09090909090909091,0.09090909090909091,300,51.515151515151516,0.5151515151515151,0.5151515151515151,1700,40.90909090909091,0.6666666666666666,0.15151515151515152,1350,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.181818181818183,0.36363636363636365,0.0,600,bad_news,bad_news
Tienhoven,52.1680647,5.0819023,10,0.0,0.0,0.0,0,20.0,0.2,0.2,200,20.0,0.3,0.1,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,0.2,0.0,100,magnitude,magnitude
Tienray,51.4952892,6.0928198,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Tilburg,51.5562404,5.0886014,282,13.297872340425531,0.1347517730496454,0.13120567375886524,3750,28.72340425531915,0.2872340425531915,0.2872340425531915,8100,18.79432624113475,0.3404255319148936,0.03546099290780142,5300,9.21985815602837,0.09574468085106383,0.08865248226950355,2600,1.0638297872340425,0.014184397163120567,0.0070921985815602835,300,14.893617021276595,0.2730496453900709,0.024822695035460994,4200,bad_news,bad_news
Tollebeek,52.6777616,5.6755078,2,50.0,0.5,0.5,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,0.5,0.5,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Tricht,51.8890722,5.2700796,3,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,16.666666666666668,0.3333333333333333,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,bad_news,bad_news
Tubbergen,52.4081149,6.7816649,6,16.666666666666668,0.16666666666666666,0.16666666666666666,100,33.333333333333336,0.3333333333333333,0.3333333333333333,200,16.666666666666668,0.3333333333333333,0.0,100,16.666666666666668,0.16666666666666666,0.16666666666666666,100,8.333333333333334,0.16666666666666666,0.0,50,16.666666666666668,0.3333333333333333,0.0,100,bad_news,bad_news
Twello,52.2356369,6.1042772,7,0.0,0.0,0.0,0,71.42857142857143,0.7142857142857143,0.7142857142857143,500,28.571428571428573,0.5714285714285714,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,28.571428571428573,0.5714285714285714,0.0,200,bad_news,bad_news
Twijzel,53.2320384,6.0881075,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Tynaarlo,53.0770194,6.6175495,7,14.285714285714286,0.14285714285714285,0.14285714285714285,100,71.42857142857143,0.7142857142857143,0.7142857142857143,500,35.714285714285715,0.7142857142857143,0.0,250,14.285714285714286,0.14285714285714285,0.14285714285714285,100,0.0,0.0,0.0,0,14.285714285714286,0.2857142857142857,0.0,100,bad_news,bad_news
Ubbergen,51.8368015,5.9009111,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,power_elite,power_elite
Uddel,52.2593938,5.7840992,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Uden,51.6590888,5.6148605,31,3.225806451612903,0.03225806451612903,0.03225806451612903,100,32.25806451612903,0.3225806451612903,0.3225806451612903,1000,16.129032258064516,0.3225806451612903,0.0,500,16.129032258064516,0.16129032258064516,0.16129032258064516,500,0.0,0.0,0.0,0,24.193548387096776,0.3870967741935484,0.0967741935483871,750,bad_news,bad_news
Udenhout,51.6119112,5.1409062,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Uitgeest,52.5303233,4.7090367,22,36.36363636363637,0.36363636363636365,0.36363636363636365,800,36.36363636363637,0.36363636363636365,0.36363636363636365,800,25.0,0.5,0.0,550,4.545454545454546,0.045454545454545456,0.045454545454545456,100,0.0,0.0,0.0,0,18.181818181818183,0.36363636363636365,0.0,400,entertainment,entertainment
Uithoorn,52.2411412,4.8251096,22,0.0,0.0,0.0,0,50.0,0.5,0.5,1100,27.272727272727273,0.5,0.045454545454545456,600,0.0,0.0,0.0,0,0.0,0.0,0.0,0,22.727272727272727,0.45454545454545453,0.0,500,bad_news,bad_news
Uithuizermeeden,53.4159396,6.7255446,4,0.0,0.0,0.0,0,75.0,0.75,0.75,300,100.0,1.0,1.0,400,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Ulestraten,50.905681,5.7815344,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Ulft,51.8909559,6.384324,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Urk,52.6654515,5.5987894,27,11.11111111111111,0.1111111111111111,0.1111111111111111,300,22.22222222222222,0.2222222222222222,0.2222222222222222,600,22.22222222222222,0.3333333333333333,0.1111111111111111,600,14.814814814814815,0.14814814814814814,0.14814814814814814,400,0.0,0.0,0.0,0,3.7037037037037037,0.07407407407407407,0.0,100,magnitude,magnitude
Usquert,53.4024685,6.6117672,3,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,50.0,0.6666666666666666,0.3333333333333333,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Utrecht,52.0907006,5.1215634,842,8.076009501187649,0.08076009501187649,0.08076009501187649,6800,21.140142517814727,0.21140142517814728,0.21140142517814728,17800,19.536817102137768,0.30403800475059384,0.08669833729216152,16450,8.729216152019003,0.09144893111638955,0.0831353919239905,7350,0.9501187648456056,0.011876484560570071,0.007125890736342043,800,10.15439429928741,0.19239904988123516,0.010688836104513063,8550,bad_news,bad_news
Vaals,50.7710157,6.019049,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Vaassen,52.2901716,5.9686728,3,0.0,0.0,0.0,0,100.0,1.0,1.0,300,50.0,1.0,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,bad_news,bad_news
Valburg,51.911008,5.7885376,2,50.0,0.5,0.5,100,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Valkenburg,50.8647531,5.8312518,35,5.714285714285714,0.05714285714285714,0.05714285714285714,200,40.0,0.4,0.4,1400,24.285714285714285,0.42857142857142855,0.05714285714285714,850,17.142857142857142,0.17142857142857143,0.17142857142857143,600,2.857142857142857,0.05714285714285714,0.0,100,24.285714285714285,0.45714285714285713,0.02857142857142857,850,bad_news,bad_news
Valkenswaard,51.350688,5.4594497,8,12.5,0.125,0.125,100,12.5,0.125,0.125,100,18.75,0.25,0.125,150,25.0,0.25,0.25,200,0.0,0.0,0.0,0,6.25,0.125,0.0,50,good_news,good_news
Valthermond,52.8869891,6.9751675,5,0.0,0.0,0.0,0,100.0,1.0,1.0,500,50.0,1.0,0.0,250,0.0,0.0,0.0,0,0.0,0.0,0.0,0,30.0,0.6,0.0,150,bad_news,bad_news
Varik,51.823471,5.3679909,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Vasse,52.4338079,6.8323266,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Veen,51.7785316,5.1080632,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Veendam,53.1028443,6.8694863,11,9.090909090909092,0.09090909090909091,0.09090909090909091,100,45.45454545454545,0.45454545454545453,0.45454545454545453,500,27.272727272727273,0.5454545454545454,0.0,300,0.0,0.0,0.0,0,18.181818181818183,0.18181818181818182,0.18181818181818182,200,9.090909090909092,0.18181818181818182,0.0,100,bad_news,bad_news
Veenendaal,52.0259814,5.5539239,46,6.521739130434782,0.06521739130434782,0.06521739130434782,300,47.82608695652174,0.4782608695652174,0.4782608695652174,2200,34.78260869565217,0.5869565217391305,0.10869565217391304,1600,8.695652173913043,0.08695652173913043,0.08695652173913043,400,4.3478260869565215,0.043478260869565216,0.043478260869565216,200,20.652173913043477,0.3695652173913043,0.043478260869565216,950,bad_news,bad_news
Veenhuizen,53.0332173,6.3963672,3,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,83.33333333333333,1.0,0.6666666666666666,250,66.66666666666667,0.6666666666666666,0.6666666666666666,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Veeningen,52.6707757,6.3709908,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Veere,51.5475163,3.6660882,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.285714285714286,0.14285714285714285,0.14285714285714285,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Veghel,51.6134544,5.5446938,19,5.2631578947368425,0.05263157894736842,0.05263157894736842,100,52.63157894736842,0.5263157894736842,0.5263157894736842,1000,26.31578947368421,0.5263157894736842,0.0,500,10.526315789473685,0.10526315789473684,0.10526315789473684,200,0.0,0.0,0.0,0,36.8421052631579,0.631578947368421,0.10526315789473684,700,bad_news,bad_news
Veldhoven,51.4190691,5.4045572,26,0.0,0.0,0.0,0,38.46153846153846,0.38461538461538464,0.38461538461538464,1000,26.923076923076923,0.46153846153846156,0.07692307692307693,700,3.8461538461538463,0.038461538461538464,0.038461538461538464,100,0.0,0.0,0.0,0,23.076923076923077,0.4230769230769231,0.038461538461538464,600,bad_news,bad_news
Velp,51.7613792,5.7165116,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Velsen-Noord,52.4738528,4.6379311,8,0.0,0.0,0.0,0,50.0,0.5,0.5,400,25.0,0.5,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,200,bad_news,bad_news
Velsen-Zuid,52.4600386,4.6514217,36,11.11111111111111,0.1111111111111111,0.1111111111111111,400,25.0,0.25,0.25,900,23.61111111111111,0.3611111111111111,0.1111111111111111,850,19.444444444444443,0.19444444444444445,0.19444444444444445,700,1.3888888888888888,0.027777777777777776,0.0,50,13.88888888888889,0.2777777777777778,0.0,500,bad_news,bad_news
Velserbroek,52.4311302,4.6603416,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Ven-Zelderheide,51.7118916,6.0233684,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Venhuizen,52.6626396,5.1997975,7,0.0,0.0,0.0,0,28.571428571428573,0.2857142857142857,0.2857142857142857,200,14.285714285714286,0.2857142857142857,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.285714285714286,0.2857142857142857,0.0,100,bad_news,bad_news
Venlo,51.3702109,6.1688954,61,1.639344262295082,0.01639344262295082,0.01639344262295082,100,45.90163934426229,0.45901639344262296,0.45901639344262296,2800,26.229508196721312,0.4918032786885246,0.03278688524590164,1600,8.19672131147541,0.08196721311475409,0.08196721311475409,500,0.0,0.0,0.0,0,18.0327868852459,0.36065573770491804,0.0,1100,bad_news,bad_news
Venray,51.5270258,5.9753635,18,0.0,0.0,0.0,0,27.77777777777778,0.2777777777777778,0.2777777777777778,500,13.88888888888889,0.2777777777777778,0.0,250,11.11111111111111,0.1111111111111111,0.1111111111111111,200,0.0,0.0,0.0,0,25.0,0.3888888888888889,0.1111111111111111,450,bad_news,bad_news
Vessem,51.419252,5.2882066,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Vianen,51.7177828,5.8572731,6,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,400,50.0,0.8333333333333334,0.16666666666666666,300,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,150,bad_news,bad_news
Vierlingsbeek,51.5964398,6.0091527,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Vijfhuizen,52.3507789,4.6782318,7,0.0,0.0,0.0,0,28.571428571428573,0.2857142857142857,0.2857142857142857,200,57.142857142857146,0.7142857142857143,0.42857142857142855,400,0.0,0.0,0.0,0,0.0,0.0,0.0,0,35.714285714285715,0.42857142857142855,0.2857142857142857,250,magnitude,magnitude
Vijlen,50.7878116,5.9643838,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Vinkel,51.7055171,5.4614965,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Vinkeveen,52.2153192,4.9348062,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,75.0,1.0,0.5,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,magnitude,magnitude
Visvliet,53.2657641,6.2484433,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Vlaardingen,51.9097536,4.3402639,82,0.0,0.0,0.0,0,47.5609756097561,0.47560975609756095,0.47560975609756095,3900,23.170731707317074,0.4634146341463415,0.0,1900,4.878048780487805,0.04878048780487805,0.04878048780487805,400,0.0,0.0,0.0,0,23.78048780487805,0.4634146341463415,0.012195121951219513,1950,bad_news,bad_news
Vleuten,52.1073555,5.0135224,7,14.285714285714286,0.14285714285714285,0.14285714285714285,100,42.857142857142854,0.42857142857142855,0.42857142857142855,300,21.428571428571427,0.42857142857142855,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,21.428571428571427,0.42857142857142855,0.0,150,bad_news,bad_news
Vlijmen,51.694263,5.2091225,24,33.333333333333336,0.3333333333333333,0.3333333333333333,800,50.0,0.5,0.5,1200,37.5,0.75,0.0,900,16.666666666666668,0.16666666666666666,0.16666666666666666,400,2.0833333333333335,0.041666666666666664,0.0,50,35.416666666666664,0.7083333333333334,0.0,850,bad_news,bad_news
Vlissingen,51.4480929,3.5697992,59,3.389830508474576,0.03389830508474576,0.03389830508474576,200,25.423728813559322,0.2542372881355932,0.2542372881355932,1500,18.64406779661017,0.3220338983050847,0.05084745762711865,1100,6.779661016949152,0.06779661016949153,0.06779661016949153,400,1.694915254237288,0.01694915254237288,0.01694915254237288,100,12.711864406779661,0.2542372881355932,0.0,750,bad_news,bad_news
Voerendaal,50.8804521,5.926962,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,50.0,0.5,0.5,100,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Vogelwaarde,51.3249192,3.9723356,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Volendam,52.4963759,5.0682736,80,7.5,0.075,0.075,600,15.0,0.15,0.15,1200,16.875,0.25,0.0875,1350,32.5,0.325,0.325,2600,0.0,0.0,0.0,0,7.5,0.15,0.0,600,good_news,good_news
Volkel,51.6440771,5.6557033,34,0.0,0.0,0.0,0,2.9411764705882355,0.029411764705882353,0.029411764705882353,100,13.235294117647058,0.14705882352941177,0.11764705882352941,450,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.9411764705882355,0.058823529411764705,0.0,100,magnitude,magnitude
Voorburg,52.0703201,4.3558561,14,0.0,0.0,0.0,0,57.142857142857146,0.5714285714285714,0.5714285714285714,800,28.571428571428573,0.5714285714285714,0.0,400,0.0,0.0,0.0,0,0.0,0.0,0.0,0,28.571428571428573,0.5714285714285714,0.0,400,bad_news,bad_news
